국가코드,DB종류,특허/실용 구분,문헌종류 코드,발명의 명칭,요약,대표청구항,청구항 수,출원번호,출원일,공개번호,공개일,등록번호,등록일,출원인,발명자,우선권 번호,우선권 국가,우선권 주장일,Original CPC Main,Original CPC All,Original IPC Main,Original IPC All,Original US Class Main,Original US Class All,Original FI[JP],Original F-term[JP],Original Theme Code [JP],WIPS ON key
US,US,P,B1,Downhole connector for production tubing and control line and method,"A connector is disclosed to facilitate the testing of a control line or lines adjacent a bottomhole assembly. A running tool is connected to a lower portion of the connector which is, in turn, connected to the bottomhole assembly. The running tool allows testing of the control line adjacent the bottomhole assembly and thereafter, the operation of components of the bottomhole assembly. The running tool is removed and the upper portion of the string, including the mating portion of the connector at its lower end, is inserted into the wellbore. The connector components are self-aligning and lock to each other downhole to complete the production tubing and the control line tubing to the surface. Multiple control lines are envisioned between the surface and the bottomhole assembly. Multiple connectors can be used in a given production string, and provisions can be made for operation of a multiplicity of downhole components from the control line system which extends along the production tubing.","1. A connection to connect, down hole, a down hole assembly having at least one control line to a tubular string having at least one control line, comprising: a first component connectable to the down hole assembly at the surface of a well bore so it can be run down hole therewith, said first component comprises a first main tubular and at least one first auxiliary conduit mounted thereto, said first auxiliary conduit comprising a part of the control line:a second component comprising a second main tubular which sealingly engages said first main tubular when said tubulars are brought together down hole, said second component further comprising at least one second auxiliary conduit mounted to said second main tubular, said second auxiliary conduit comprising a portion of the control line, said first and second auxiliary conduits sealingly engage when said first and second main tubulars are brought together down hole.",20,09/713062,11/15/00,,,6390193,5/21/02,Baker Hughes Incorporated,Martin; David G. | Patton; Damien,,,,,,E21B-047/00,E21B-047/00,166/250.8,166/250.8 | 166/375,,,,4.50202E+12
US,US,P,B1,Touchpad providing screen cursor/pointer movement control,A plurality N of capacitance sensing cells are arranged in a row/column array top to cooperate with a fingertip and produce an output signal that controls the movement of a cursor/pointer across a display screen. The output of each individual sensing cell is connected to the corresponding individual node of a resistor array that has N nodes arranged in a similar row/column array. A centroid output of the resistor nodes in row configuration provides an output signal for control of cursor movement in a row direction. A centroid output of the resistor nodes in column configuration provides an output signal for control of cursor movement in an orthogonal column direction. A mass signal output of the row/column resistor mode array provides a switch on/off signal.,"1. A capacitance touchpad for determining user-authorization of a device having a display screen, followed by providing an electrical output signal for selectively controlling movement of a cursor across the display screen, comprising: a sensing surface adapted to receive a user fingertip;a plurality N of capacitance sensing cells associated with the sensing surface and arranged in a first row/column array having N row/column intersections, the first array having one sensing cell located at each row/column intersection;each of the sensing cells having an amplifier with an amplifier input and an amplifier output, a first and a second physically spaced capacitor plate associated with the sensing surface, and circuit means connecting the first capacitor plate to the amplifier input and the second capacitor plate to the amplifier output;user-authorization means connected to the first array and operable to generate a user fingerprint pattern for comparison to authorized user fingerprint patterns, and to enable operation of the touchpad to thereafter control movement of the cursor as a function of a contact area of a user fingertip on the sensing surface;a plurality N of individual resistance nodes arranged in a second row/column array, the second array having N row/column intersections in a configuration that corresponds to the N row/column intersections of the first array;circuit means connecting each of the amplifier outputs within the first array to a corresponding resistance node of the second array;first computation means connected to the second array for computing a centroid output signal as a function of the contact area of the user fingertip on the sensing surface; andfirst output means connected to the first computation means and providing a pointer movement control signal as a function of the centroid output signal.",16,09/012065,1/22/98,,,6392636,5/21/02,"STMICROELECTRONICS, INC.",Ferrari; Alberto | Tartagni; Marco,,,,,,G09G-005/00,G09G-005/00,345/173,345/173 | 345/157 | 345/161 | 345/174 | 345/178 | 382/115 | 382/116 | 382/124,,,,4.50202E+12
US,US,P,B1,Method and apparatus for detection and treatment of cardiac arrhythmias,"A device for monitoring heart rhythms. The device is provided with an amplifier for receiving electrogram signals, a memory for storing digitized electrogram segments including signals indicative of depolarizations of a chamber or chamber of a patient's heart and a microprocessor and associated software for transforming analyzing the digitized signals. The digitized signals are analyzed by first transforming the signals into signal wavelet coefficients using a wavelet transform. The higher amplitude ones of the signal wavelet coefficients are identified and the higher amplitude ones of the signal wavelet coefficients are compared with a corresponding set of template wavelet coefficients derived from signals indicative of a heart depolarization of known type. The digitized signals may be transformed using a Haar wavelet transform to obtain the signal wavelet coefficients, and the transformed signals may be filtered by deleting lower amplitude ones of the signal wavelet coefficients. The transformed signals may be compared by ordering the signal and template wavelet coefficients by absolute amplitude and comparing the orders of the signal and template wavelet coefficients. Alternatively, the transformed signals may be compared by calculating distances between the signal and wavelet coefficients. In preferred embodiments the Haar transform may be a simplified transform which also emphasizes the signal contribution of the wider wavelet coefficients.","1. A device for monitoring heart rhythms, comprising: means for storing digitized electrogram segments including signals indicative of depolarizations of a chamber or chamber of a patient'ss heart;means for transforming the digitized signals into signal wavelet coefficients;means for identifying higher amplitude ones of the signal wavelet coefficients; andmeans for generating a match metric corresponding to the higher amplitude ones of the signal wavelet coefficients and a corresponding set of template wavelet coefficients derived from signals indicative of a heart depolarization of known type, and identifying the heart rhythms in response to the match metric.",38,09/566477,5/8/00,,,6393316,5/21/02,"MEDTRONIC, INC.",Gillberg; Jeffrey J. | Koyrakh; Lev A.,,,,,,A61N-005/04,A61N-005/04,600/515,600/515 | 607/005 | 600/518,,,,4.50202E+12
US,US,P,B1,Multi-user remote health monitoring system,"The invention presents a networked system for identifying an individual, communicating information to the individual, and remotely monitoring the individual. The system includes a server and a workstation for entering in the server queries to be answered by the individual. The server is preferably a web server and the workstation is preferably a personal computer or remote terminal connected to the server via the Internet. The system also includes a remotely programmable apparatus connected to the server via a communication network, preferably the Internet. The remotely programmable apparatus interacts with the individual in accordance with a script program received from the server. The server includes a script generator for generating the script program from the queries entered through the workstation. The script program is received and executed by the remotely programmable apparatus identify the individual, to communicate the queries to the individual, to receive responses to the queries, and to transmit the responses from the remotely programmable apparatus to the server. Identification of the individual can also be achieved via a data card, a remote monitoring device, or the interception of data from a separate information system. As the present invention has multi-user capabilities, it can be used in a public place, such as a pharmacy or health care clinic. The multi-user capabilities also allow collection and tracking of user data for the healthcare industry.","1. A method for assisting a patient to comply with a therapeutic medical program, the method comprising the steps of: inputting health data relating to the patient at prescribed times;correlating the patient'ss health data with the therapeutic medical program using a relational database;generating compliance data indicative of whether the patient is complying with the program; andmotivating the patient to comply with a behavior modification program by:providing medical information to the patient relating to the program;presenting the patient with the compliance data to allow the patient to personally monitor compliance with the program;signaling the patient to take action according to the program through an electronic interface integrated with the patient'ss daily schedule; andenabling the patient to retrieve the medical information, compliance data, and scheduling signals, and participate in one or more group support sessions and view the motivational media through a graphical electronic interface.",7,09/517140,3/2/00,,,6381577,4/30/02,"Health Hero Network, Inc.",Brown; Stephen J.,,,,,,G06F-017/60,G06F-017/60,705/002,705/002,,,,4.50202E+12
US,US,P,B2,Method for capacitive image acquisition,"A grid-shaped array of conductor areas is used for capacitive image acquisition. Shielding conductors are disposed in each case between the conductors that are provided for measurement. During a plurality of charging and discharging cycles, the potential is always carried along on the conductors belonging to a respective pixel in order to prevent displacement currents between the shielding capacitors. By way of example, a compensation line with a feedback operational amplifier can be used for identically altering the electrical potentials on the conductors.","1. A method for capacitive image acquisition, which comprises: a) dividing an area to be acquired as an image in a grid-shaped array into pixels assigned an assembly of electrical conductors comprising, for each pixel, a measuring conductor and a shielding conductor;b) placing the area to be acquired as an image opposite the measuring conductors, so that a capacitance is present between the pixels and the measuring conductors in each case dependent on the relevant pixel;c) at each pixel, connecting the measuring conductor and the shielding conductor to the same electrical potential and disconnecting from the potential;d) at each pixel, discharging a charge present on one of the measuring conductor and the shielding conductor onto a respective collecting capacitor, and simultaneously compensating a potential difference between the measuring conductor and the shielding conductor; ande) repeating steps c and d until the charges collected on the collecting capacitors have at least a value predetermined to be sufficient for a separate measurement of each collecting capacitor.",3,09/782733,2/13/01,2001-0022337,9/20/01,6365888,4/2/02,SIEMENS AKTIENGESELLSCHAFT,Von Basse; Paul-Werner | Willer; Josef | Scheiter; Thomas | Marksteiner; Stephan,10-1998-036770,DE,8/13/98,,,H01L-027/00,H01L-027/00,250/208.1,250/208.1 | 250/556,,,,4.50201E+12
US,US,P,B1,Apparatus and method to automatic remote software updates of medical device systems,"A system and method for providing an automated software update to a programmer or equivalent device used in implantable medical device system is disclosed. The programmer comprises a remote instrument configuration database containing current instrument configuration information. The programmer user interface initiates an interface to a centralized globally accessible remote expert data center located at a distal location relative to the programmer. The remote expert data center includes an instrument configuration database containing configuration data for the programmer. The remote expert data center also includes a released software database containing software applications compatible with the programmer. Further, the remote expert data center contains a rule set database which identifies an approved software application for the programmer. A management component of the remote expert data center enables the transmission of the approved software application to the programmer.","1. In a bi-directional communications system wherein a web-based remote expert data center is in remote communications with a programmer for an implantable medical device, a method for providing an automated software update to the programmer from the expert data center, the method comprising the steps of: initiating an interface between the programmer and a remote expert data center;retrieving current instrument configuration information from an instrument configuration database located within the programmer;determining an approved software application for the programmer;accessing the approved software application;transmitting the approved software application to the programmer via the interface; andupdating a remote instrument configuration database located within the remote expert data center.",25,09/429960,10/29/99,,,6363282,3/26/02,"MEDTRONIC, INC.",Nichols; Timothy Joseph | Linberg; Kurt R.,,,,,,A61N-001/372,A61N-001/372,607/030,607/030 | 607/059,,,,4.50201E+12
US,US,P,B1,Device for authenticating a person on the basis of his fingerprints,"A device for the authentication of a person by his fingerprints prior to an authorization of operations includes a housing having a track for sliding the finger and a sensor having a dimension less than that of the finger, disposed along the track for sliding the finger.","1. Device for the authentication of a person by his fingerprints, so as to authenticate said person prior to authorization of operation, of the type comprising a housing (1, 11, 21, 31, 41) carrying a track (4, 14, 24, 34, 44) for sliding a finger and a sensor with an active pyroelectric or piezoelectric layer (3, 13, 23, 33, 43) having one dimension less than that of a finger, disposed on said track (4, 14, 24, 34, 44) for sliding the finger, characterized in that said track (4, 14, 24, 34, 44) for sliding the finger has a protruding portion, and in that said sensor (3, 13, 23, 33, 43) is disposed adjacent said protruding portion, so as to regularize and optimize taking of the fingerprint of a finger sliding on said track (4, 14, 24, 34, 44).",15,09/600410,7/17/00,,,6353472,3/5/02,Bault; Richard V.,Bault; Richard V.,1998-000405,FR,1/16/98,,,G06K-009/74,G06K-009/74,356/071,356/071,,,,4.50201E+12
US,US,P,B1,"Sensor device for sensing biometric characteristics, in particular finger minutiae","The sensor device is provided for sensing biometric characteristics, in particular finger minutiae, with a biometric sensor chip. The sensor chip is fastened on a flexible printed circuit board that has a highly flexible substrate layer and conductor tracks applied to the substrate layer. The conductor tracks are in electrical contact with the sensor chip and are led to a terminal region of the flexible printed circuit board. The sensing area of the sensor chip is accessible through an opening in the flexible circuit board and the opening is at least partially surrounded by a grounding frame.","1. A sensor device for sensing biometric characteristics, comprising: a terminal region;a flexible circuit board having a highly flexible substrate layer, a plurality of conductor tracks applied to said substrate layer and leading to said terminal region, and a grounding conductor track;said flexible circuit board having formed therein a through-opening and an electrically conducting grounding frame at least partially surrounding said through-opening on a contact side of the sensor device and being electrically connected with said grounding conductor track of the flexible printed circuit board;a biometric sensor chip mounted on said flexible printed circuit board and electrically connected to said conductor tracks;said sensor chip having a sensor zone accessible on the contact side of the sensor device through said through-opening in said flexible printed circuit board.",6,09/716902,11/20/00,,,6347040,2/12/02,INFINEON TECHNOLOGIES AG,Fries; Manfred | Fischbach; Reinhard | Houdeau; Detlef,10-1998-022504,DE,5/19/98,,,H05K-007/02,H05K-007/02,361/760,361/760 | 361/749 | 361/761 | 341/020,,,,4.50201E+12
US,US,P,B1,System and method for facilitating clinical decision making,"Disclosed is a system and method for providing information to the user of a medical monitoring or diagnostic device to aid in the clinical decision making process. The preferred embodiment uses two estimators or predictors of the same physiological quantity, with each of the estimators being designed to detect specific states or artifacts in the estimated parameter and thus operating at a different point on its respective ROC curve; one chosen to provide high sensitivity, the other chosen to provide high specificity. The divergence between the estimators is indicated by the use of a shaded region between their respective time trends. The use of 2 estimators of the same parameters with different performance characteristics allows the system and method of the present invention to derive additional information about the underlying physiologic process over and above that which would be available from a single estimator. The system and method of the present invention can derive information from not only the instantaneous values of the estimators and the difference between them, but also from the time trend of the difference.","1. A system for evaluating values of physiological parameters, said system comprising: a signal acquisition device for obtaining physiological signals from a human body;a processor for deriving, from said physiological signals, values of two or more independently-calculated estimators of a pre-selected physiological parameter and for computing relationships between said estimators;a display for displaying information concerning said relationships between said independently-calculated estimators.",28,09/135931,8/18/98,,,6338713,1/15/02,"ASPECT MEDICAL SYSTEMS, INC.",Chamoun; Nassib G. | Devlin; Philip H.,,,,,,A61N-005/00,A61N-005/00,600/300,600/300,,,,4.502E+12
US,US,P,B1,Method and apparatus for hair color characterization and treatment,"Methods and apparatus for determining accurate hair color classifications and appropriate coloring agents to bring about a selected change of color include a table of hair color classifications, a color measuring instrument to arrive at Hunter L, a and b for use in identifying a particular classification from the table and a database that identifies appropriate coloring agents based on a selection of coloring actions from a menu and the classifications of hair color.","1. A method of identifying a hair color treatment agent, comprising: (a) identifying a color characteristic of an individual by measurement of color factors associated with the individual'ss color characteristics; and(b) providing a database of hair color treatment agents and preestablished classifications of color characteristics of individuals in association therewith, said classifications of color characteristics being defined by preestablished ranges of values of said color factors.",14,08/939597,9/29/97,,,6330341,12/11/01,"CHROMATICS COLOR SCIENCES INTERNATIONAL, INC.","Macfarlane; Darby Simpson | Macfarlane; David Kenneth | Billmeyer, Jr.; Fred W.",,,,,,G06K-009/00,G06K-009/00,382/100,382/100 | 132/202 | 424/047 | 364/400,,,,4.50105E+12
US,US,P,B1,Method and system for on-line hearing examination and correction,"Improved approaches to assist those having hearing loss are disclosed. One approach pertains to providing on-line hearing loss testing. The on-line hearing loss testing can be self-performed without any specialized equipment. Another approach pertains to on-line sound customization. The sound customization can simulate hearing compensation on-line. As an example, the hearing compensation can be used to simulate hearing aid processing. Still another approach pertains to a recommendation and/or referral procedure.","1. A method for determining an amount of hearing loss for a participating subject, said method comprising the acts of: (a) performing a first on-line hearing loss test for a reference subject to produce reference parameters;(b) performing a second on-line hearing loss test for the participating subject to produce participant parameters; and(c) determining relative hearing loss for the participating subject based on the participant parameters and the reference parameters.",45,09/541366,3/31/00,,,6322521,11/27/01,"AUDIA TECHNOLOGY, INC.",Hou; Zezhang,,,,,,A61B-005/00,A61B-005/00,600/559,600/559 | 381/023.1,,,,4.50105E+12
US,US,P,B1,Medical care schedule and record aiding system and method,"A medical care system includes a first unit with medical care data storage, a first receiving device receiving identification data, a selecting device selecting medical care data related to the patient, and a first transmitting device transmitting selected medical care data to a second unit via the communication line; the second unit with a patient identification data inputting device, a second transmitting device, and an output data generating device generating output data in a table, in which the medical care actions indicated by the received medical care data are arranged in first rows for each type of the medical care actions and in second rows orthogonal to the first rows for each date.","1. A medical care schedule and record aiding system comprising: an inputting device for inputting patient identification data which indicate one of a plurality of patients;an output data generating device for generating output data to be graphically outputted in a format of a table, in which medical care actions indicated by medical care data related to the patient indicated by the inputted patient identification data among the medical care data which indicate a plurality of types of the medical care actions with respect to each of the plurality of patients and each date respectively are arranged in first rows for each type of the medical care actions and in second rows orthogonal to said first rows for each date, on the basis of a predetermined format information, which prescribes a framework of the table, and the medical care data related to the patient indicated by the inputted patient identification data; andan outputting device for graphically outputting the generated output data,said inputting device being constructed to input the medical care data with respect to each patient, each date and each type of the medical care action,said outputting device comprising a displaying device having a picture plane for displaying the generated output data,said inputting device being constructed to specify at least one of an arbitrary date included in a plurality of dates indicated by the output data displayed on the picture plane and an arbitrary type included in a plurality of types indicated by the output data displayed on the picture plane,said output data generating device generating the output data for displaying the medical care data related to said at least one of the date and type specified by said inputting device, in a format different from that of the table, on the basis of the format information corresponding to the different format.",26,09/158606,9/23/98,,,6321203,11/20/01,Kameda Medical Information Laboratory,Kameda; Toshitada,1995-341972,JP,12/27/97,,,G06F-159/00,G06F-159/00,705/003,705/003,,,,4.50105E+12
US,US,P,B1,System for prediction of cardiac arrhythmias,"A medical device and method for predicting cardiac arrhythmias, by gathering electrocardiographic data such as intervals between heart beats (RR-series) or other signal, mathematically decomposing or compressing the signal into several elements or components that contain the most significant information and tracking the changes in the several elements. The signal may be divided into time windows, and the signals decomposed into a plurality of coefficients or components such as Karhunen Loeve Transformation (KLT) coefficients that are predictive of the occurrence of a cardiac arrhythmia. The electrocardiographic data may be generated real-time, on-line, or be prerecorded data.",1. A medical device for predicting cardiac arrhythmias comprising: means for receiving data from a patient of electrocardiographic activity over a period of time (hours);means for dividing said data into a plurality of time segments;means for decomposing said data from each time segment into a plurality of component signals that denote the magnitude and complexity of said electrocardiographic activity in each time segment; andmeans for providing an output signal corresponding to each of said component signals for comparison with the component signals from the other time segments to facilitate predicting the likelihood of the occurrence of a cardiac arrhythmia.,25,09/376027,8/17/99,,,6308094,10/23/01,UNIVERSITY OF PITTSBURGH OF THE COMMONWEALTH SYSTEM OF HIGHER EDUCATION,Shusterman; Vladimir | Aysin; Benhur | Grave; Ilan | Chaparro; Luis F. | Anderson; Kelley P.,,,,,,A61N-005/0468,A61N-005/0468,600/516,600/516,,,,4.50104E+12
US,US,P,B1,Multivariable artifact assessment,"An apparatus detects corruption of an event signal by two or more non-event artifacts by using multivariable artifact assessment. The apparatus comprises: 1) a sensor for providing an input signal comprising an event signal coexisting with two or more non-event signals, 2) a measurement system including a receiver for receiving the input signal from the sensor and separating the received input signal into its constituent parts, 3) detectors for detecting both the event signal and non-event signals from the received input signal, and 4) an inference processor for analyzing the correlation signals to produce an indication of signal corruption. In a second embodiment, the apparatus comprises: 1) a plurality of sensors for providing additional non-event input signals, 2) a corresponding measurement system having a plurality of receivers for receiving the additional input signals, 3) detectors for detecting the non-event signals from the received additional input signals, 4) correlators for comparing the detected event signal with each of the detected non-event signals to produce respective correlation signals, and 5) an inference processor for analyzing the correlation signals to produce an indication of signal corruption. The apparatus may be a patient monitoring system or a defibrillator. Methods of operating the apparatus are also described.","1. An apparatus for detecting corruption of an event signal with artifact in an environment where the potentially corrupted event signal coexists with two or more non-event signals which may be related to the artifact, the apparatus comprising: a sensor for providing an input signal, wherein the input signal comprises an event signal coexisting with two or more non-event signals;a measurement system for receiving the input signal from the sensor and separating the received input signal into its constituent parts, wherein the measurement system comprises a receiver for receiving the input signal, a detector for detecting the event signal from the received input signal, and detectors for detecting the non-event signals from the received input signal;correlators for comparing the detected event signal with each of the detected non-event signals to produce respective correlation signals; andan inference processor for analyzing the correlation signals to produce an indication of signal corruption.",24,09/288584,4/8/99,,,6287328,9/11/01,KONINKLIJKE PHILIPS ELECTRONICS N.V.,Snyder; David E | Lyster; Thomas D,,,,,,A61B-005/04,A61B-005/04,607/509,607/509 | 607/513,,,,4.50104E+12
US,US,P,B1,Device for monitoring a neutral electrode during HF surgery,"The invention refers to a device for monitoring the application of a neutral electrode in unipolar HF surgery, having an impedance sensor with a resonant circuit comprising a secondary coil of a transformer and HF input capacitors of preferably two partial electrode surfaces. The impedance sensor detects the transient impedances of two partial electrode surfaces connected in series with the patient's tissues by application of a patient auxiliary current and is moderated by the transition impedances. The invention is characterized in that the resonant circuit is excited by alternating voltages of variable frequencies in the range of a resonant frequency, and in that a peak value detector is provided which detects an alternating voltage peak value at the resonant frequency. The disclosed device excites the resonant circuit in such a manner that a faultless measurement of the transition impedance at the level of the patient's tissues is made possible.","1. A device for monitoring the application of a unipolar neutral electrode with two separated neutral electrode partial surfaces during unipolar HF surgery, whereby the two separated neutral electrode partial surfaces are respectively connected via a HF input capacitor to source terminal, said device comprising: an impedance sensor comprising an excitation source that excites a resonant circuit by variable frequencies in a range which includes a resonant frequency, the resonant circuit being provided by the HF capacitors to source terminal and a secondary coil of a transformer, the secondary coil being connected between the two separated neutral electrode partial surfaces and serving as excitation input, and the resonant circuit being attenuated by transition impedances of the two separated neutral electrode partial surfaces connected in series to a patients tissues;a peak value detector which detects an alternating voltage peak value at the resonant frequency via the secondary coil of the transformer;a voltage controlled oscillator for providing the excitation source, said voltage controlled oscillator being controlled by a ramp generator;a current asymmetry sensor comprising a compensating transformer, said current asymmetry sensor detecting a mean value of a periodic quantity of a difference in currents flowing through the two separated neutral electrode partial surfaces during the deactivation of a HF output signal; andan electronic control and analysis means, said electronic control and analysis means deriving a signal for the quality of the application of the unipolar neutral electrode from signals of the impedance sensor and of the current asymmetry sensor.",16,09/202242,12/22/99,,,6275786,8/14/01,STORZ ENDOSKOP GMBH,Daners; Felix,10-1997-014972,DE,4/10/97,,,G06F-009/44,G06F-009/44 | G06F-013/10 | G06F-013/12 | G06F-017/50,703/018,703/018 | 703/020,,,,4.50103E+12
US,US,P,B1,Device for determining a characteristic point in the cardiac cycle,The present invention relates to a device for determining a characteristic point in the cardiac cycle that comprises means for calculating the curve of the blood flow rate D(t) in the aorta from the curve of the arterial blood pressure signal P(t) and determining from the curve of the blood flow rate D(t) in each cardiac cycle the time at which an [the] incisura point lies. The device can be used for activating an intra-aortal balloon pump (IABP).,"1. A device for determining a characteristic point in the cardiac cycle, said device comprising means for calculating the curve of the blood flow rate D(t) in the aorta from the curve of the arterial blood pressure signal P(t) and determining from the curve of the blood flow rate D(t) in each cardiac cycle the time at which an incisura point lies, wherein the incisura point is determined from a first local minimum in the curve of the blood flow rate D(t) after the beginning of an ejection phase.",11,09/091325,6/21/99,,,6258035,7/10/01,ARROW INTERNATIONAL INVESTMENT CORP.,Hoeksel; Sebastiaan Adrianus Alphonsus Petrus | Schreuder; Johannes Jacobus | Jansen; Josef Reinier Cornelus,1001979,NL,12/22/95,,,A61B-005/02,A61B-005/02,600/481,600/481 | 128/900,,,,4.50103E+12
US,US,P,B1,Method and apparatus for measuring and analyzing physiological signals for active or passive control of physical and virtual spaces and the contents therein,"A method and apparatus are disclosed for measuring and performing real-time FFT analysis of bioelectrical signals such as (EEG and EMG) for the control of systems. Passive and active interaction with various electronic media such as video games, movies, music, virtual reality, and computer animations is also disclosed. A method and apparatus for detecting the presence of a subject in a controlled area and for controlling real or virtual spaces is also disclosed.","1. A control system comprising: at least one controlled device;at least one sensor for picking up bio-signals from a subject; anda controller having an input connected to said sensor, an FFT processor for converting said bio-signals into one or more control parameters, a selector having at least one device selection map, a command processor having at least one command map, and an output for sending one or more device commands to said device;said selector being responsive to at least one of said control parameters to generate a device selection parameter;said command processor being selectively responsive to said device selection parameter and to at least one of said control parameters to generate said device commands for controlling said device.",14,09/206440,12/7/98,,,6254536,7/3/01,"IBVA Technologies, Inc.",DeVito; Drew,,,,,,A61B-005/00,A61B-005/00,600/300,600/300 | 600/544 | 600/545 | 600/546 | 600/558 | 178/903 | 178/925 | 340/825.19 | 341/020 | D17/099 | 463/030 | 463/031,,,,4.50103E+12
US,US,P,B1,System and method for predicting human cognitive performance using data from an actigraph,A system and a method for providing a determination of predicted cognitive performance of an individual based the time of day and on factors including sleep history based on activity data from an actigraph. The system and the method provide a numerical representation of the predicted cognitive performance. Both may be used to optimize the work schedule of the actigraph wearer to maximize the cognitive capacity during working hours.,"1. A method comprising: collecting activity information of an individual with an actigraph,providing a data series representing wake states and sleep states of the individual based on an analysis of the activity information using a sleep scoring system,selecting a function based on the type of data in the data series,calculating a cognitive performance capacity based on the selected function,modulating the cognitive performance capacity with a time of day value, andoutputting the modulated value as the cognitive performance level.",53,09/389351,9/3/99,,,6241686,6/5/01,UNITED STATES AS REPRESENTED BY THE SECRETARY OF THE ARMY,Balkin; Thomas J. | Belenky; Gregory L. | Hall; Stanley W. | Kamimori; Gary H. | Redmond; Daniel P. | Sing; Helen C. | Thomas; Maria L. | Thorne; David R. | Wesensten; Nancy Jo,,,,,,A61B-005/00,A61B-005/00,600/544,600/544 | 600/545 | 600/300,,,,4.50102E+12
US,US,P,B1,Three-dimensional digitizing system and method,"A three-dimensional digitizing system and method preferably to be useable for the manufacture of a precisely configured clinical support device such as an orthotic brace and/or a prosthetic limb. The digitizing system includes at least one probe which is to be passed over a portion of a three-dimensional body to be digitized, the probe including an exterior housing of known dimensions and being structured to have a position element disposed therein. The position element is structured to provide specific six-degree of freedom position and orientation information relative to a reference element which is also included in the digitizing system. As such, the specific position and orientation of the probe relative to the reference element is determined and any volume relative to the reference element through which any portion of the probe is passed is determined and stored by the digitizing system so as to determine an exact shape of the three-dimensional body from the identification of all volumes through which the probe has not passed due to the physical presence of the body being mapped.","1. A three dimensional digitizing system comprising: at least one probe structured and disposed to be randomly passable over a portion of a body to be mapped,said probe including an exterior housing of known dimensions,a tracking assembly, said tracking assembly including a reference element and a position element, and being structured and disposed to substantially continuously calculate a position and orientation of said position element relative to said reference element,said position element of said tracking assembly being disposed in operative association with said housing of said probe and in a fixed position relative thereto so as to provide substantially continuous reference data regarding a position and orientation of said probe,a processing assembly structured and disposed to compare said reference data regarding said position and orientation of said probe with said known dimensions of said probe so as to determine a volume relative to said reference element through which any portion of said probe is passed, andan image mapping assembly structured and disposed to store all of said volumes relative to said reference element through which any portion of said probe is passed, and to define a substantially exact shape and contour of the portion of the body to be mapped by identifying all volumes through which no portion of said probe has passed due to a physical presence of said portion of said body to be mapped.",16,09/116073,7/15/98,,,6236743,5/22/01,Pratt; Greg,Pratt; Greg,,,,,,G06K-009/00,G06K-009/00,382/128,382/128 | 033/512 | 382/154,,,,4.50102E+12
US,US,P,B1,Method of and apparatus for analyzing a signal,"A method of analyzing a signal representing a physical parameter to obtain information from said signal and to extrapolate information contained in said signal and/or to ignore an interfering component in part of said signal, said signal representing either only a first portion of a skew distribution, or a first portion of a skew distribution and a second portion containing an interfering component, in which the area of a skew distribution, preferably a lognormal distribution is measured. The method is particularly applicable to the measurement of cardiac output. Apparatus for carrying out the method is also disclosed.","1. A method of analyzing a signal representing a physical parameter for at least one of the purposes: (i) to obtain information from said signal, (ii) to extrapolate information contained in said signal and (iii) to ignore an interfering component in part of said signal, said signal representing one of the group consisting of only a first portion of a skew distribution, and a first portion of a skew distribution, and a second portion containing said interfering component, said method comprising the steps of: a) selecting two fractions of the maximum value of said signal in said first portion and selecting whether said fractions are to represent positions on said skew distribution having a positive or negative slope, said fractions being used to delineate between first and second parts of said skew distribution, said first and second parts being delineated to lie within said first portion of said skew distribution,b) determining the integrals of said first and second parts, andc) determining the integrals of said complete skew distribution using said determined integrals of said first and second parts and a predetermined relationship between the integral of a complete skew distribution and functions of integrals of said first and second parts for said selected fractions.",38,08/894571,2/13/98,,,6216094,4/10/01,LIDCO GROUP PLC,Fox Linton; Robert Anthony | Band; David Marston | Fox Linton; Nicholas William,1995003787,GB,2/24/95,,,A61B-005/00,A61B-005/00,702/100,702/100 | 702/131 | 600/481 | 600/505 | 600/526 | 128/898,,,,4.50102E+12
US,US,P,B1,"Integrated system including medication delivery pen, blood monitoring device, and lancer","A portable diagnostic and medication delivery system that includes a housing and a monitor disposed in the housing for monitoring a characteristic of a bodily fluid sample obtained from an individual. A medication delivery pen and a lancer are each removably mounted to the housing. The monitor, which may be integrated into the housing, may monitor blood glucose levels, for example, and the pen may be employed for the delivery of insulin.","1. In a diagnostic and medication delivery system, a unit comprising: a housing, said housing having a first compartment adapted to removably receive and store a medication delivery pen and a second compartment adapted to removably receive and store a lancer; anda monitor integrated in the housing for monitoring a characteristic of a sample of a bodily fluid,wherein said monitor is not integrally attached to said medication delivery pen, such that a user is provided with the flexibility to use different medication delivery pens with said system but only one monitor.",45,09/299410,4/26/99,,,6192891,2/27/01,"BECTON, DICKINSON AND COMPANY",Gravel; Marian | Gasparello; Benjamin | Ferraro; Joseph | Sharma; Ashutosh | Strowe; Robert John | Bendek; Antonio A. | Uschold; Robert C. | Antoshkiw; William Thomas,,,,,,A61B-010/00,A61B-010/00 | G06F-017/00,128/920,128/920 | 604/187,,,,4.50101E+12
